start time,title,artist,duration,program id
2021-05-22T00:00:45-05:00,Knockin' On Heaven's Door,Guns N' Roses,332,4069
2021-05-22T00:06:23-05:00,Just What I Needed,Cars,221,1037
2021-05-22T00:10:05-05:00,Panama,Van Halen,209,2826
2021-05-22T00:17:36-05:00,Over The Hills And Far Away,Led Zeppelin,286,1063
2021-05-22T00:22:22-05:00,No Rain,Blind Melon,213,9907
2021-05-22T00:26:00-05:00,Run Like Hell,Pink Floyd,256,1625
2021-05-22T00:30:17-05:00,War Pigs,Black Sabbath,472,1816
2021-05-22T00:38:13-05:00,DON'T BACK DOWN,Mammoth WVH,221,0174
2021-05-22T00:41:55-05:00,Don't Stand So Close To Me,Police,228,2566
