start time,title,artist,duration,program id
2021-08-03T00:04:50-05:00,Nothin' But A Good Time,Poison,220,2594
2021-08-03T00:08:31-05:00,Runnin' With The Devil,Van Halen,209,2916
2021-08-03T00:17:46-05:00,Everything Zen  (Radio Edit),Bush,240,2732
2021-08-03T00:21:47-05:00,Legs,ZZ Top,262,1208
2021-08-03T00:26:15-05:00,Stairway To Heaven,Led Zeppelin,476,1073
2021-08-03T00:34:11-05:00,Freewill,Rush,316,4343
2021-08-03T00:39:32-05:00,Bohemian Rhapsody,Queen,351,4153
2021-08-03T00:45:24-05:00,Urgent,Foreigner,257,1777
2021-08-03T00:49:46-05:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-08-03T00:55:55-05:00,Man In The Box,Alice In Chains,284,6032
2021-08-03T01:00:46-05:00,Turn Up The Radio,Autograph,263,2583
2021-08-03T01:05:16-05:00,Jumpin' Jack Flash,Rolling Stones,211,1164
2021-08-03T01:08:48-05:00,Twice As Hard,Black Crowes,248,1929
2021-08-03T01:16:45-05:00,Empty Spaces / Young Lust,Pink Floyd,287,1302
2021-08-03T01:21:32-05:00,Blue Collar Man (Long Nights),Styx,242,2691
2021-08-03T01:25:39-05:00,Jeremy,Pearl Jam,308,4232
2021-08-03T01:30:48-05:00,Rock And Roll All Nite,Kiss,221,4975
2021-08-03T01:34:33-05:00,Back In Black,AC/DC,236,1491
2021-08-03T01:38:29-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,1737
