start time,title,artist,duration,program id
2020-11-10T00:02:26-06:00,In Bloom,Nirvana,251,201
2020-11-10T00:06:50-06:00,I Hate Myself For Loving You,Joan Jett,244,204
2020-11-10T00:10:54-06:00,Free Bird,Lynyrd Skynyrd,536,201
2020-11-10T00:24:05-06:00,Hurts So Good,John Mellencamp,207,205
2020-11-10T00:27:32-06:00,Rocket Man,Elton John,268,201
2020-11-10T00:32:11-06:00,Closer To The Heart,Rush,165,201
2020-11-10T00:34:57-06:00,Hey Hey What Can I Do,Led Zeppelin,230,201
2020-11-10T00:38:58-06:00,No One Like You,Scorpions,229,201
2020-11-10T00:42:48-06:00,Dream On,Aerosmith,258,201
2020-11-10T00:49:44-06:00,Sympathy For The Devil,Rolling Stones,365,201
2020-11-10T00:56:02-06:00,Should I Stay Or Should I Go,Clash,185,201
2020-11-10T00:59:08-06:00,Even Flow -album Cut,Pearl Jam,290,204
2020-11-10T01:04:05-06:00,Runnin' Down A Dream,"Petty, Tom",253,201
2020-11-10T01:08:32-06:00,Can't Get Enough,Bad Company,247,201
2020-11-10T01:12:39-06:00,Come Together,Beatles,247,201
2020-11-10T01:22:33-06:00,Stay With Me,Faces  W/ Rod Stewart,273,203
2020-11-10T01:27:06-06:00,Welcome To The Jungle,Guns N' Roses,258,203
2020-11-10T01:31:36-06:00,My Best Friends Girl,Cars,215,201
2020-11-10T01:35:12-06:00,Fell On Black Days,Soundgarden,274,201
