start time,title,artist,duration,program id
2020-08-26T00:04:43-05:00,Bright As The Sun,Pike and Sutton,274,205
2020-08-26T00:09:23-05:00,What's Your Name,Lynyrd Skynyrd,205,201
2020-08-26T00:13:03-05:00,Otherside (Album Version),Red Hot Chili Peppers,249,201
2020-08-26T00:17:12-05:00,Cheap Sunglasses,ZZ Top,286,201
2020-08-26T00:25:10-05:00,Refugee,Tom Petty & The Heartbreaker,198,201
2020-08-26T00:28:29-05:00,Somebody To Love,Queen,293,203
2020-08-26T00:33:35-05:00,Wicked Garden,Stone Temple Pilots,240,201
2020-08-26T00:37:35-05:00,Animal,Def Leppard,241,201
2020-08-26T00:41:49-05:00,Crazy On You,Heart,280,201
2020-08-26T00:46:30-05:00,Rock And Roll Ain't Noise Po,AC/DC,251,201
2020-08-26T00:50:49-05:00,Turn The Page,Metallica,304,201
2020-08-26T00:56:05-05:00,Come Sail Away,Styx,339,202
2020-08-26T01:01:50-05:00,Sympathy For The Devil,Rolling Stones,365,201
2020-08-26T01:08:06-05:00,Stairway To Heaven,Led Zeppelin,476,201
2020-08-26T01:16:02-05:00,Rag Doll (CD Version),Aerosmith,252,201
2020-08-26T01:25:16-05:00,Are You Gonna Go My Way,Lenny Kravitz,202,202
2020-08-26T01:28:39-05:00,Double Vision,Foreigner,211,201
2020-08-26T01:32:19-05:00,Pride And Joy,Stevie Ray Vaughan,216,201
2020-08-26T01:35:55-05:00,Paranoid,Black Sabbath,164,201
2020-08-26T01:38:46-05:00,Here Comes My Girl,Tom Petty & The Heartbreaker,255,201
2020-08-26T01:43:01-05:00,Paradise City,Guns N' Roses,404,201
2020-08-26T01:52:26-05:00,Best Of You,Foo Fighters,253,205
2020-08-26T01:56:52-05:00,Wish You Were Here,Pink Floyd,279,201
2020-08-26T02:01:39-05:00,Let's Go,Cars,209,201
2020-08-26T02:05:20-05:00,Alive,Pearl Jam,339,201
2020-08-26T02:10:59-05:00,Slow Ride,Foghat,490,201
2020-08-26T02:23:53-05:00,Legs,ZZ Top,262,201
2020-08-26T02:28:15-05:00,The Chain,Fleetwood Mac,253,201
2020-08-26T02:32:39-05:00,All Apologies  (Album Versio,Nirvana,225,201
2020-08-26T02:36:25-05:00,Separate Ways (Worlds Apart),Journey,321,201
2020-08-26T02:41:56-05:00,Sweet Emotion,Aerosmith,263,201
2020-08-26T02:46:25-05:00,The Stroke,Billy Squier,215,201
2020-08-26T02:50:00-05:00,Plush,Stone Temple Pilots,309,201
2020-08-26T02:55:16-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,201
2020-08-26T03:00:15-05:00,Photograph,Def Leppard,238,201
2020-08-26T03:04:19-05:00,Born To Be Wild,Steppenwolf,201,201
2020-08-26T03:07:52-05:00,Simple Man,Lynyrd Skynyrd,342,201
2020-08-26T03:13:35-05:00,Juke Box Hero,Foreigner,258,201
2020-08-26T03:21:49-05:00,Today,Smashing Pumpkins,199,201
2020-08-26T03:25:08-05:00,Happiest Days.../Another Bri,Pink Floyd,344,201
2020-08-26T03:31:03-05:00,Back In Black,AC/DC,236,201
2020-08-26T03:34:59-05:00,More Than A Feeling,Boston,273,201
2020-08-26T03:39:43-05:00,Heartbreaker,Pat Benatar,204,201
2020-08-26T03:43:08-05:00,Tom Sawyer,Rush,265,201
2020-08-26T03:47:41-05:00,Kashmir,Led Zeppelin,499,201
2020-08-26T03:56:01-05:00,Cum On Feel The Noize,Quiet Riot,273,201
2020-08-26T04:00:54-05:00,(I Can't Get No) Satisfactio,Rolling Stones,217,201
2020-08-26T04:04:36-05:00,Feel Like Makin' Love,Bad Company,302,201
2020-08-26T04:09:50-05:00,Nothing Else Matters,Metallica,370,201
