start time,title,artist,duration,program id
2020-09-10T00:01:07-05:00,The Waiting,Tom Petty,227,201
2020-09-10T00:05:00-05:00,Hey Joe,Jimi Hendrix,200,201
2020-09-10T00:08:32-05:00,Dream On,Aerosmith,258,201
2020-09-10T00:12:51-05:00,Would?!,Alice In Chains,205,201
2020-09-10T00:22:29-05:00,Stairway To Heaven,Led Zeppelin,476,201
2020-09-10T00:30:25-05:00,Every Little Thing She Does,Police,241,201
2020-09-10T00:34:41-05:00,Paranoid,Black Sabbath,164,201
2020-09-10T00:37:26-05:00,Daughter,Pearl Jam,213,201
2020-09-10T00:41:06-05:00,Crossfire,"Vaughan, Stevie Ray",246,201
2020-09-10T00:45:12-05:00,Double Vision,Foreigner,211,201
2020-09-10T00:48:54-05:00,Armageddon It,Def Leppard,306,201
2020-09-10T00:54:08-05:00,Everlong,Foo Fighters,239,201
2020-09-10T00:58:08-05:00,Ain't Talkin' 'bout Love,Van Halen,225,201
2020-09-10T01:02:03-05:00,No One Like You,Scorpions,229,201
2020-09-10T01:05:59-05:00,Bohemian Rhapsody,Queen,351,201
2020-09-10T01:12:04-05:00,Fortunate Son,Creedence Clearwater Revival,132,201
2020-09-10T01:14:17-05:00,Shattered,Rolling Stones,222,201
2020-09-10T01:24:42-05:00,I Love Rock 'n Roll,Joan Jett,172,201
2020-09-10T01:27:35-05:00,Are You Gonna Go My Way,Lenny Kravitz,202,202
2020-09-10T01:31:06-05:00,Magic Man,Heart,325,201
2020-09-10T01:36:32-05:00,Paradise City,Guns N' Roses,404,201
2020-09-10T01:43:29-05:00,Layla,Derek & The Dominoes,418,201
2020-09-10T01:50:27-05:00,Low Rider,War,179,201
2020-09-10T01:53:38-05:00,You Shook Me All Night Long,AC/DC,209,201
2020-09-10T01:57:18-05:00,Bullet With Butterfly Wings,Smashing Pumpkins,255,201
2020-09-10T02:01:34-05:00,American Girl,Tom Petty & The Heartbreaker,203,201
2020-09-10T02:05:05-05:00,Revolution  (Hit 45 Version),Beatles,197,204
2020-09-10T02:08:35-05:00,Over The Hills And Far Away,Led Zeppelin,286,201
2020-09-10T02:13:21-05:00,Boulevard Of Broken Dreams,Green Day,257,201
2020-09-10T02:24:06-05:00,Run Like Hell,Pink Floyd,256,201
2020-09-10T02:28:23-05:00,"Girls, Girls, Girls",Motley Crue,256,201
2020-09-10T02:32:50-05:00,More Than A Feeling,Boston,273,201
2020-09-10T02:37:24-05:00,Heart-Shaped Box,Nirvana,277,201
2020-09-10T02:42:12-05:00,Hot For Teacher,Van Halen,279,202
2020-09-10T02:46:52-05:00,Feel Like Makin' Love,Bad Company,302,201
2020-09-10T02:52:01-05:00,Urgent,Foreigner,257,201
2020-09-10T02:56:31-05:00,Black Hole Sun,Soundgarden,312,201
2020-09-10T03:01:44-05:00,Take It Easy,Eagles,205,201
2020-09-10T03:05:16-05:00,Tush,ZZ Top,131,201
2020-09-10T03:07:39-05:00,Touch Me,Doors,188,201
2020-09-10T03:10:47-05:00,Same Old Song And Dance,Aerosmith,222,201
2020-09-10T03:19:26-05:00,Rock You Like A Hurricane,Scorpions,248,201
2020-09-10T03:23:35-05:00,Give It Away,Red Hot Chili Peppers,279,202
2020-09-10T03:28:25-05:00,Somebody To Love,Queen,293,203
2020-09-10T03:33:18-05:00,Thunderstruck,AC/DC,289,201
2020-09-10T03:38:22-05:00,Rock And Roll,Led Zeppelin,217,201
2020-09-10T03:42:00-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,201
2020-09-10T03:47:05-05:00,Money For Nothing,Dire Straits,235,205
2020-09-10T03:51:11-05:00,Alive,Pearl Jam,339,201
2020-09-10T03:56:50-05:00,Wish You Were Here,Pink Floyd,279,201
2020-09-10T04:01:41-05:00,Shot In The Dark,"Osbourne, Ozzy",243,201
2020-09-10T04:05:51-05:00,Bad Moon Rising,Creedence Clearwater Revival,133,203
2020-09-10T04:08:16-05:00,Runnin' With The Devil,Van Halen,209,201
2020-09-10T04:11:46-05:00,Rooster,Alice In Chains,362,201
2020-09-10T04:21:53-05:00,Surrender  (Live Version),Cheap Trick,269,201
2020-09-10T04:26:23-05:00,Start Me Up,Rolling Stones,205,201
2020-09-10T04:30:02-05:00,Wheel In The Sky,Journey,243,201
2020-09-10T04:34:06-05:00,She Talks To Angels,Black Crowes,324,201
2020-09-10T04:39:36-05:00,Freewill,Rush,316,201
2020-09-10T04:44:52-05:00,Lagrange,ZZ Top,205,201
2020-09-10T04:48:29-05:00,I Hate Myself For Loving You,Joan Jett,244,204
2020-09-10T04:52:44-05:00,Plush,Stone Temple Pilots,309,201
2020-09-10T04:57:53-05:00,Mississippi Queen,Mountain,148,201
2020-09-10T05:00:31-05:00,Runnin' Down A Dream,"Petty, Tom",253,201
2020-09-10T05:04:52-05:00,Immigrant Song,Led Zeppelin,140,201
2020-09-10T05:07:27-05:00,All Along The Watchtower,Jimi Hendrix,228,201
2020-09-10T05:11:15-05:00,Don't Look Back,Boston,351,201
2020-09-10T05:25:18-05:00,In The Air Tonight,Phil Collins,294,201
2020-09-10T05:30:12-05:00,Machinehead,Bush,246,201
2020-09-10T05:34:29-05:00,We're An American Band,Grand Funk,203,201
2020-09-10T05:37:53-05:00,Photograph,Def Leppard,238,201
2020-09-10T05:41:57-05:00,Roxanne,Police,179,201
2020-09-10T05:45:07-05:00,Dr. Feelgood,Motley Crue,269,201
2020-09-10T05:57:24-05:00,Nothing Else Matters,Metallica,370,201
2020-09-10T06:03:42-05:00,Break On Through,Doors,143,201
2020-09-10T06:06:06-05:00,Dreams,Fleetwood Mac,250,201
2020-09-10T06:10:17-05:00,Remote 1,Call in,30,PG2
2020-09-10T06:17:13-05:00,Money Talks,AC/DC,223,201
2020-09-10T06:21:06-05:00,Black Betty,Ram Jam,147,201
2020-09-10T06:23:33-05:00,Remote 1,Call in,52,PG2
2020-09-10T06:24:25-05:00,Another One Bites The Dust,Queen,209,201
2020-09-10T06:27:55-05:00,Miss You,Rolling Stones,275,201
2020-09-10T06:32:30-05:00,Remote 1,Call in,52,PG2
