start time,title,artist,duration,program id
2020-12-29T00:02:33-06:00,Alive,Pearl Jam,339,201
2020-12-29T00:08:23-06:00,Dreams,Fleetwood Mac,250,201
2020-12-29T00:12:34-06:00,Welcome To The Jungle,Guns N' Roses,258,203
2020-12-29T00:23:21-06:00,American Woman,Guess Who,224,201
2020-12-29T00:27:05-06:00,Rock And Roll Ain't Noise Po,AC/DC,251,201
2020-12-29T00:31:28-06:00,Stay With Me,Faces  W/ Rod Stewart,273,203
2020-12-29T00:36:01-06:00,Gimme All Your Lovin',ZZ Top,231,201
2020-12-29T00:40:06-06:00,Bad Company,Bad Company,274,201
2020-12-29T00:44:40-06:00,Tightrope,Stevie Ray Vaughn,266,201
2020-12-29T00:49:20-06:00,Don't Look Back,Boston,351,201
2020-12-29T00:55:17-06:00,Plush,Stone Temple Pilots,309,201
2020-12-29T01:00:32-06:00,Rock You Like A Hurricane,Scorpions,248,201
2020-12-29T01:04:53-06:00,Turn The Page,Bob Seger & The Sbb,292,203
2020-12-29T01:09:46-06:00,Fire,Jimi Hendrix,149,201
2020-12-29T01:16:36-06:00,Rocky Mountain Way,Joe Walsh,304,201
2020-12-29T01:21:41-06:00,Janie's Got A Gun,Aerosmith,309,201
2020-12-29T01:27:01-06:00,Ain't Talkin' 'bout Love,Van Halen,225,201
2020-12-29T01:30:46-06:00,Best Of You,Foo Fighters,253,205
2020-12-29T01:35:08-06:00,Gimme 3 Steps,Lynyrd Skynyrd,252,201
2020-12-29T01:39:20-06:00,Modern Love,David Bowie,228,201
2020-12-29T01:43:23-06:00,Shattered,Rolling Stones,222,201
2020-12-29T01:49:01-06:00,Pride (In The Name Of Love),U2,219,201
2020-12-29T01:52:40-06:00,Heat Of The Moment,Asia,218,201
2020-12-29T01:56:29-06:00,Land Of Confusion,Genesis,276,201
2020-12-29T02:01:11-06:00,Immigrant Song,Led Zeppelin,140,201
2020-12-29T02:03:46-06:00,Tom Sawyer,Rush,265,201
2020-12-29T02:08:12-06:00,Hey You,Pink Floyd,275,201
2020-12-29T02:17:18-06:00,Purple Haze,Jimi Hendrix,164,201
2020-12-29T02:20:03-06:00,Give A Little Bit,Supertramp,242,201
2020-12-29T02:24:18-06:00,Lithium,Nirvana,253,201
2020-12-29T02:28:31-06:00,Double Vision,Foreigner,211,201
2020-12-29T02:32:14-06:00,Hell's Bells,AC/DC,310,202
2020-12-29T02:37:25-06:00,Heartbreaker,Pat Benatar,204,201
2020-12-29T02:40:59-06:00,Animal,Def Leppard,241,201
2020-12-29T02:47:36-06:00,Paranoid,Black Sabbath,164,201
2020-12-29T02:50:21-06:00,Don't Come Around Here No Mo,"Petty, Tom & The Heartbreake",299,201
2020-12-29T02:55:31-06:00,Rock And Roll Band,Boston,177,201
2020-12-29T02:58:29-06:00,Born In The U.S.A.,Bruce Springsteen,264,202
2020-12-29T03:03:01-06:00,Kickstart My Heart,Motley Crue,278,201
2020-12-29T03:07:50-06:00,Walk This Way,Aerosmith,214,201
2020-12-29T03:11:25-06:00,My Hero,Foo Fighters,238,201
2020-12-29T03:19:09-06:00,The Stroke,Billy Squier,215,201
2020-12-29T03:22:44-06:00,China Grove,Doobie Brothers,192,201
2020-12-29T03:26:06-06:00,Pride And Joy,Stevie Ray Vaughan,216,201
2020-12-29T03:29:42-06:00,Cheap Sunglasses,ZZ Top,286,201
2020-12-29T03:34:35-06:00,Light My Fire (Long Version),Doors,421,201
2020-12-29T03:41:37-06:00,The Ocean,Led Zeppelin,259,201
2020-12-29T03:46:01-06:00,Authority Song,John Mellencamp,217,201
2020-12-29T03:52:15-06:00,Sweet Home Alabama,Lynyrd Skynyrd,271,201
2020-12-29T03:56:47-06:00,Would?!,Alice In Chains,205,201
2020-12-29T04:00:19-06:00,One,Metallica,421,201
2020-12-29T04:07:31-06:00,Comfortably Numb,Pink Floyd,374,201
2020-12-29T04:13:45-06:00,Rebel Yell,Billy Idol,283,201
2020-12-29T04:20:22-06:00,The Breakup Song,Greg Kihn,159,201
2020-12-29T04:23:02-06:00,18 And Life,Skid Row,224,201
2020-12-29T04:26:57-06:00,Dance Night Away,Van Halen,174,201
2020-12-29T04:29:52-06:00,Don't Stop Believin',Journey,243,201
2020-12-29T04:34:08-06:00,Same Old Song And Dance,Aerosmith,222,201
2020-12-29T04:37:50-06:00,Revolution  (Hit 45 Version),Beatles,197,204
2020-12-29T04:41:19-06:00,Message In A Bottle,Police,274,201
2020-12-29T04:48:05-06:00,Jeremy,Pearl Jam,308,201
2020-12-29T04:53:14-06:00,T-N-T,AC/DC,211,201
2020-12-29T04:56:50-06:00,Limelight,Rush,257,201
2020-12-29T05:01:15-06:00,Rhiannon,Fleetwood Mac,239,201
2020-12-29T05:05:26-06:00,Take The Long Way Home,Supertramp,287,201
2020-12-29T05:10:14-06:00,Rock And Roll,Led Zeppelin,217,201
2020-12-29T05:21:10-06:00,Rock Of Ages,Def Leppard,234,201
2020-12-29T05:25:05-06:00,Straight On,Heart,292,201
2020-12-29T05:30:08-06:00,Legs,ZZ Top,262,201
2020-12-29T05:34:31-06:00,Let's Go,Cars,209,201
2020-12-29T05:38:14-06:00,You Don't Know How It Feels,"Petty, Tom",282,203
2020-12-29T05:42:57-06:00,Never Say Goodbye,Bon Jovi,283,201
2020-12-29T05:47:48-06:00,Iron Man,Black Sabbath,350,201
2020-12-29T05:58:17-06:00,Another One Bites The Dust,Queen,209,201
2020-12-29T06:01:54-06:00,Jamie's Cryin',Van Halen,197,201
2020-12-29T06:05:12-06:00,Love In An Elevator,Aerosmith,320,201
2020-12-29T06:10:32-06:00,Remote 1,Call in,32,PG2
2020-12-29T06:17:45-06:00,Life's Been Good  (Long Vers,Joe Walsh,472,201
2020-12-29T06:25:46-06:00,Live And Let Die,Guns N' Roses,176,201
2020-12-29T06:28:43-06:00,Remote 1,Call in,25,PG2
2020-12-29T06:29:08-06:00,Rock 'n' Roll Fantasy,Bad Company,192,201
2020-12-29T06:32:21-06:00,Every Breath You Take,Police,242,201
2020-12-29T06:36:23-06:00,Remote 1,Call in,59,PG2
2020-12-29T06:37:22-06:00,Hair Of The Dog,Nazareth,240,201
2020-12-29T06:41:26-06:00,Should I Stay Or Should I Go,Clash,185,201
2020-12-29T06:44:32-06:00,Remote 1,Call in,16,PG2
2020-12-29T06:49:42-06:00,Wind Of Change,Scorpions,304,201
2020-12-29T06:54:47-06:00,Remote 1,Call in,86,PG2
2020-12-29T06:56:13-06:00,Living After Midnight,Judas Priest,195,201
2020-12-29T06:59:28-06:00,Wish You Were Here,Pink Floyd,279,201
2020-12-29T07:04:14-06:00,Dr. Feelgood,Motley Crue,269,201
2020-12-29T07:08:44-06:00,Remote 1,Call in,10,PG2
2020-12-29T07:08:55-06:00,Feelin' That Way / Anytime,Journey,409,201
