start time,title,artist,duration,program id
2021-04-23T00:00:33-05:00,Flying High Again,Ozzy Osbourne,257,1475
2021-04-23T00:04:56-05:00,Heavy Is The Crown,Daughtry,224,0173
2021-04-23T00:08:40-05:00,Sad But True,Metallica,319,4272
2021-04-23T00:19:52-05:00,Ain't Talkin' 'bout Love,Van Halen,225,1089
2021-04-23T00:23:37-05:00,Wanted Dead Or Alive,Bon Jovi,299,4483
2021-04-23T00:28:42-05:00,Better Man (Single Version),Pearl Jam,236,4701
2021-04-23T00:32:38-05:00,Layla,Derek & The Dominoes,418,1588
2021-04-23T00:39:40-05:00,Rock Of Ages,Def Leppard,234,1313
2021-04-23T00:43:35-05:00,T-N-T,AC/DC,211,1259
2021-04-23T00:47:10-05:00,When I Come Around,Green Day,173,4713
2021-04-23T00:52:11-05:00,Empty Spaces / Young Lust,Pink Floyd,287,1302
2021-04-23T00:56:58-05:00,Cold As Ice,Foreigner,190,1126
2021-04-23T01:00:15-05:00,Epic (Album Version),Faith No More,288,4432
2021-04-23T01:05:07-05:00,Seven Nation Army,White Stripes,224,2564
2021-04-23T01:08:52-05:00,You're My Best Friend,Queen,168,1902
2021-04-23T01:18:19-05:00,Live And Let Die,Guns N' Roses,176,3231
2021-04-23T01:21:15-05:00,The Boys Are Back In Town,Thin Lizzy,257,2271
2021-04-23T01:25:39-05:00,I Won't Back Down,Tom Petty,170,4055
2021-04-23T01:28:29-05:00,Lagrange,ZZ Top,205,1039
2021-04-23T01:31:59-05:00,Signs,Tesla,186,1455
2021-04-23T01:35:06-05:00,Home Sweet Home,Motley Crue,224,2737
2021-04-23T01:38:55-05:00,Jumpin' Jack Flash,Rolling Stones,211,1164
2021-04-23T01:47:38-05:00,Are You Gonna Go My Way,Lenny Kravitz,202,2517
2021-04-23T01:51:00-05:00,Come Together,Aerosmith,220,4148
2021-04-23T01:54:46-05:00,Highway Tune,GRETA VAN FLEET,174,0148
2021-04-23T01:57:46-05:00,Crossfire,"Vaughan, Stevie Ray",246,4098
2021-04-23T02:01:57-05:00,And So it Went,The Pretty Reckless,247,0162
2021-04-23T02:06:05-05:00,Everything Zen  (Radio Edit),Bush,240,2732
2021-04-23T02:14:52-05:00,Won't Get Fooled Again  (LP Version),"Who, The",503,1250
2021-04-23T02:23:16-05:00,Rock And Roll Ain't Noise Pollution,AC/DC,251,3005
2021-04-23T02:27:33-05:00,Nothing Else Matters,Metallica,370,4050
2021-04-23T02:33:44-05:00,Don't Look Back,Boston,351,2055
2021-04-23T02:39:40-05:00,Burnin' For You,Blue Oyster Cult,263,1014
2021-04-23T02:44:04-05:00,Roxanne,Police,179,1964
2021-04-23T02:47:08-05:00,Lithium,Nirvana,253,4119
2021-04-23T02:55:33-05:00,LET THE BAD TIMES ROLL,The Offspring,195,0170
2021-04-23T02:58:54-05:00,Photograph,Def Leppard,238,1798
2021-04-23T03:02:58-05:00,Send The Pain Below,Chevelle,238,2568
2021-04-23T03:06:56-05:00,I Want You To Want Me (Live),Cheap Trick,215,1178
2021-04-23T03:14:35-05:00,Alive,Pearl Jam,339,4126
2021-04-23T03:20:14-05:00,Cheap Sunglasses,ZZ Top,286,1439
2021-04-23T03:25:06-05:00,Freewill,Rush,316,4343
2021-04-23T03:30:22-05:00,Money Edit,Pink Floyd,386,0963
2021-04-23T03:36:53-05:00,Disarm,Smashing Pumpkins,192,2046
2021-04-23T03:40:06-05:00,Start Me Up,Rolling Stones,205,1416
2021-04-23T03:43:37-05:00,Sweet Emotion,Aerosmith,263,1382
2021-04-23T03:50:40-05:00,Plush,Stone Temple Pilots,309,6080
2021-04-23T03:55:50-05:00,Fat Bottomed Girls,Queen,253,4486
2021-04-23T04:00:10-05:00,Panama,Van Halen,209,2826
2021-04-23T04:03:45-05:00,AGAIN,Black Stone Cherry,235,0168
2021-04-23T04:07:40-05:00,Rooster,Alice In Chains,362,4467
2021-04-23T04:18:55-05:00,Dirty Deeds Done Dirt Cheap,AC/DC,222,1751
2021-04-23T04:22:37-05:00,We're Not Gonna Take It,Twisted Sister,205,2758
2021-04-23T04:26:07-05:00,Soul To Squeeze,Red Hot Chili Peppers,284,1013
2021-04-23T04:30:52-05:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-04-23T04:33:32-05:00,No One Like You,Scorpions,229,1304
2021-04-23T04:37:22-05:00,Gimme 3 Steps,Lynyrd Skynyrd,252,1628
2021-04-23T04:41:40-05:00,Self Esteem,"Offspring, The",255,2629
2021-04-23T04:46:02-05:00,Welcome To The Jungle,Guns N' Roses,258,2835
2021-04-23T04:50:21-05:00,All Right Now,Free,329,1753
2021-04-23T04:55:55-05:00,Mercy,Ayron Jones,201,0165
2021-04-23T04:59:23-05:00,Sharp Dressed Man,ZZ Top,244,1589
2021-04-23T05:03:31-05:00,S.O.S.,The Glorious Sons,194,0140
2021-04-23T05:06:46-05:00,Stairway To Heaven,Led Zeppelin,476,1073
2021-04-23T05:22:52-05:00,Today,Smashing Pumpkins,199,1377
2021-04-23T05:26:12-05:00,I Wanna Be Sedated,"Ramones, The",145,7735
2021-04-23T05:28:42-05:00,Bark At The Moon,Ozzy Osbourne,253,2222
2021-04-23T05:32:55-05:00,Sultans Of Swing,Dire Straits,324,1828
2021-04-23T05:38:25-05:00,THE UNKNOWN,10 Years,176,0167
2021-04-23T05:41:22-05:00,Living After Midnight,Judas Priest,195,2961
2021-04-23T05:44:42-05:00,Rock And Roll Band,Boston,177,2689
2021-04-23T05:55:39-05:00,Smells Like Teen Spirit (Edit),Nirvana,271,4718
2021-04-23T06:00:17-05:00,Don't Stand So Close To Me,Police,228,2566
2021-04-23T06:23:46-05:00,Hunger Strike,Temple Of The Dog,236,4016
2021-04-23T06:27:43-05:00,Brain Damage/eclipse,Pink Floyd,316,1620
2021-04-23T06:57:21-05:00,Night Moves,Bob Seger & The Silver Bullet Band,318,1183
2021-04-23T09:59:32-05:00,Money Talks,AC/DC,223,1384
2021-04-23T10:03:15-05:00,Purple Haze,Jimi Hendrix,164,1646
2021-04-23T10:06:07-05:00,Paradise City,Guns N' Roses,404,4741
2021-04-23T10:12:50-05:00,It's Been Awhile,Staind,259,2346
2021-04-23T10:22:21-05:00,Runnin' With The Devil,Van Halen,209,2916
2021-04-23T10:25:52-05:00,She Talks To Angels,Black Crowes,324,1741
2021-04-23T10:31:21-05:00,Have A Cigar,Pink Floyd,292,1611
2021-04-23T10:36:14-05:00,Tom Sawyer,Rush,265,1262
2021-04-23T10:40:40-05:00,Under My Thumb,Rolling Stones,213,1911
2021-04-23T10:49:30-05:00,Over The Mountain,"Osbourne, Ozzy",267,3135
2021-04-23T10:53:57-05:00,More Than A Feeling,Boston,273,1451
2021-04-23T10:58:37-05:00,Even Flow -album Cut,Pearl Jam,290,2472
2021-04-23T11:03:27-05:00,Kashmir,Led Zeppelin,499,4771
2021-04-23T11:11:52-05:00,Second Chance,Shinedown,216,0026
2021-04-23T11:15:28-05:00,Gimme All Your Lovin',ZZ Top,231,2195
2021-04-23T11:25:24-05:00,Dream On,Aerosmith,258,1020
2021-04-23T11:30:27-05:00,Scar Tissue (Album Version),Red Hot Chili Peppers,211,2793
2021-04-23T11:34:02-05:00,Bohemian Rhapsody,Queen,351,4153
2021-04-23T11:39:54-05:00,Don't Come Around Here No More,"Petty, Tom & The Heartbreakers",299,1870
2021-04-23T11:44:53-05:00,Wherever I May Roam,Metallica,371,3256
2021-04-23T11:58:18-05:00,Highway To Hell,AC/DC,206,1608
2021-04-23T12:01:51-05:00,Call Me The Breeze,Lynyrd Skynyrd,306,7945
2021-04-23T12:07:11-05:00,Come Out And Play,"Offspring, The",193,2617
2021-04-23T12:10:30-05:00,"Girls, Girls, Girls",Motley Crue,263,2731
2021-04-23T12:14:53-05:00,Life In The Fast Lane,Eagles,277,1299
2021-04-23T12:26:09-05:00,Longview,Green Day,219,7564
2021-04-23T12:30:06-05:00,(I Can't Get No) Satisfaction,Rolling Stones,217,1155
2021-04-23T12:33:49-05:00,Sweet Child O' Mine (LP Version),Guns N' Roses,348,2988
2021-04-23T12:39:46-05:00,Schism,TOOL,388,0132
2021-04-23T12:46:15-05:00,Immigrant Song,Led Zeppelin,140,1084
