start time,title,artist,duration,program id
2021-05-23T00:30:32-05:00,Ace of Spades,Motorhead,161,8998
2021-05-23T02:01:26-05:00,Start Me Up,Rolling Stones,205,1416
2021-05-23T02:04:57-05:00,DARKNESS SETTLES IN,Five Finger Death Punch,280,0175
2021-05-23T02:09:38-05:00,Self Esteem,"Offspring, The",255,2629
2021-05-23T02:18:38-05:00,Fat Bottomed Girls,Queen,253,4486
2021-05-23T02:22:52-05:00,Rock Of Ages,Def Leppard,234,1313
2021-05-23T02:26:51-05:00,Sad But True,Metallica,319,4272
2021-05-23T02:32:11-05:00,Happiest Days.../Another Brick In The Wall,Pink Floyd,344,1621
2021-05-23T02:38:00-05:00,You Got Lucky,Tom Petty & The Heartbreakers,201,1528
2021-05-23T02:41:21-05:00,Carry On Wayward Son,Kansas,316,1002
2021-05-23T02:46:43-05:00,Thunderstruck,AC/DC,289,2543
2021-05-23T02:51:39-05:00,Paradise City,Guns N' Roses,404,4741
2021-05-23T02:58:27-05:00,CALIFORNIA DREAMING,Dirty Honey,256,0166
2021-05-23T03:02:50-05:00,Bark At The Moon,Ozzy Osbourne,253,2222
2021-05-23T03:07:07-05:00,The Pretender,Foo Fighters,265,0014
2021-05-23T03:11:33-05:00,Call Me The Breeze,Lynyrd Skynyrd,306,7945
2021-05-23T03:22:17-05:00,Under The Bridge (Album Version),Red Hot Chili Peppers,260,4017
2021-05-23T03:26:38-05:00,Dream On,Aerosmith,258,1020
2021-05-23T03:31:00-05:00,Burnin' For You,Blue Oyster Cult,263,1014
2021-05-23T03:35:24-05:00,Jamie's Cryin',Van Halen,197,2911
2021-05-23T03:38:46-05:00,LET THE BAD TIMES ROLL,The Offspring,195,0170
2021-05-23T03:42:02-05:00,Legs,ZZ Top,262,1208
2021-05-23T03:46:28-05:00,Bad Company,Bad Company,274,1355
2021-05-23T03:51:08-05:00,Guerrilla Radio,Rage Against The Machine,204,6787
2021-05-23T03:54:33-05:00,Hotel California,Eagles,379,4751
2021-05-23T04:00:58-05:00,Runnin' Down A Dream,"Petty, Tom",253,4067
2021-05-23T04:05:17-05:00,Heavy Is The Crown,Daughtry,224,0173
2021-05-23T04:09:01-05:00,No Rain,Blind Melon,213,9907
2021-05-23T04:16:18-05:00,Miss You,Rolling Stones,275,1222
2021-05-23T04:20:53-05:00,Crossfire,"Vaughan, Stevie Ray",246,4098
2021-05-23T04:25:05-05:00,About A Girl (Unplugged),Nirvana,184,7611
2021-05-23T04:28:10-05:00,T-N-T,AC/DC,211,1259
2021-05-23T04:31:46-05:00,The Spirit Of Radio,Rush,295,2962
2021-05-23T04:36:42-05:00,You're My Best Friend,Queen,168,1902
2021-05-23T04:39:33-05:00,Far Behind,Candlebox,288,4007
2021-05-23T04:44:29-05:00,"Girls, Girls, Girls",Motley Crue,263,2731
2021-05-23T04:48:52-05:00,Hot Blooded,Foreigner,255,2739
2021-05-23T04:53:13-05:00,Bruised And Bloodied,Seether,206,0163
2021-05-23T04:56:40-05:00,December (LP Version),Collective Soul,278,1436
2021-05-23T05:01:24-05:00,Flying High Again,Ozzy Osbourne,257,1475
2021-05-23T05:05:45-05:00,I Stand Alone,Godsmack,229,2325
2021-05-23T05:09:35-05:00,Walk This Way,Aerosmith,214,2098
2021-05-23T05:19:22-05:00,Sex Type Thing,Stone Temple Pilots,215,2913
2021-05-23T05:22:58-05:00,Runnin' With The Devil,Van Halen,209,2916
2021-05-23T05:26:33-05:00,Love Is A Battlefield,Pat Benatar,239,2163
2021-05-23T05:30:32-05:00,Purple Haze,Jimi Hendrix,164,1646
2021-05-23T05:33:23-05:00,DON'T BACK DOWN,Mammoth WVH,221,0174
2021-05-23T05:37:04-05:00,Welcome To The Jungle,Guns N' Roses,258,2835
2021-05-23T05:41:28-05:00,Sweet Home Alabama,Lynyrd Skynyrd,271,1497
2021-05-23T05:51:40-05:00,My Hero,Foo Fighters,238,2840
2021-05-23T05:55:39-05:00,Ramble On,Led Zeppelin,243,1059
2021-05-23T05:59:48-05:00,Boulevard Of Broken Dreams,Green Day,257,2658
2021-05-23T06:29:07-05:00,Mary Jane's Last Dance,Tom Petty & The Heartbreakers,262,4605
2021-05-23T06:33:29-05:00,Magic Man,Heart,325,1276
2021-05-23T06:39:00-05:00,Hell's Bells,AC/DC,310,8748
2021-05-23T06:44:11-05:00,Brain Damage/eclipse,Pink Floyd,316,1620
2021-05-23T06:49:31-05:00,Cumbersome,7 Mary 3,231,6477
2021-05-23T06:58:33-05:00,Gimme Shelter,Rolling Stones,264,1401
2021-05-23T07:03:03-05:00,Dude (Looks Like A Lady),Aerosmith,251,2979
