start time,title,artist,duration,program id
2020-11-13T00:00:27-06:00,Happiest Days.../Another Bri,Pink Floyd,344,201
2020-11-13T00:06:22-06:00,Pride (In The Name Of Love),U2,219,201
2020-11-13T00:10:01-06:00,Have You Ever Seen The Rain,Creedence Clearwater Revival,154,201
2020-11-13T00:17:46-06:00,I Want You To Want Me (Live),Cheap Trick,215,201
2020-11-13T00:21:22-06:00,Vasoline,Stonetemple Pilots,163,204
2020-11-13T00:24:20-06:00,Tom Sawyer,Rush,265,201
2020-11-13T00:28:46-06:00,Stairway To Heaven,Led Zeppelin,476,201
2020-11-13T00:36:54-06:00,Paradise City,Guns N' Roses,404,201
2020-11-13T00:43:38-06:00,Rocky Mountain Way,Joe Walsh,304,201
2020-11-13T00:50:19-06:00,Bad Reputation,Joan Jett,159,204
2020-11-13T00:53:12-06:00,Stay With Me,Faces  W/ Rod Stewart,273,203
2020-11-13T00:57:46-06:00,Heart-Shaped Box,Nirvana,277,201
2020-11-13T01:02:31-06:00,Same Old Song And Dance,Aerosmith,222,201
2020-11-13T01:06:21-06:00,Small Town,John Mellencamp,215,201
2020-11-13T01:09:57-06:00,Rocket Man,Elton John,268,201
2020-11-13T01:19:20-06:00,Learning To Fly,Tom Petty & The Heartbreaker,231,201
2020-11-13T01:23:12-06:00,Don't Fear The Reaper,Blue Oyster Cult,299,201
2020-11-13T01:28:23-06:00,Jump,Van Halen,227,201
2020-11-13T01:32:11-06:00,Peace Of Mind,Boston,290,201
2020-11-13T01:37:12-06:00,Foxey Lady,Jimi Hendrix,191,201
2020-11-13T01:40:24-06:00,Photograph,Def Leppard,238,201
2020-11-13T01:44:32-06:00,Black Hole Sun,Soundgarden,312,201
2020-11-13T01:53:24-06:00,The Ocean,Led Zeppelin,259,201
2020-11-13T01:57:43-06:00,Hell's Bells,AC/DC,310,202
2020-11-13T02:03:01-06:00,House Of The Rising Sun,The Animals,267,201
2020-11-13T02:07:34-06:00,Turn The Page,Bob Seger & The Sbb,292,203
2020-11-13T02:12:27-06:00,Pride And Joy,Stevie Ray Vaughan,216,201
2020-11-13T02:20:53-06:00,Shattered,Rolling Stones,222,201
2020-11-13T02:24:36-06:00,Learn To Fly,Foo Fighters,229,201
2020-11-13T02:28:35-06:00,Living After Midnight,Judas Priest,195,201
2020-11-13T02:31:51-06:00,We Will Rock You/we Are The,Queen,294,201
2020-11-13T02:36:57-06:00,Rock You Like A Hurricane,Scorpions,248,201
2020-11-13T02:41:06-06:00,Fortunate Son,Creedence Clearwater Revival,132,201
2020-11-13T02:43:31-06:00,What's Your Name,Lynyrd Skynyrd,205,201
2020-11-13T02:50:32-06:00,Would?!,Alice In Chains,205,201
2020-11-13T02:53:57-06:00,Runnin' Down A Dream,"Petty, Tom",253,201
2020-11-13T02:58:24-06:00,Lights,Journey,189,201
2020-11-13T03:01:40-06:00,Every Little Thing She Does,Police,241,201
2020-11-13T03:05:52-06:00,Magic Man,Heart,325,201
2020-11-13T03:11:18-06:00,November Rain,Guns N' Roses,524,201
2020-11-13T03:25:41-06:00,Take The Money And Run,Steve Miller Band,162,201
2020-11-13T03:28:23-06:00,Alive,Pearl Jam,339,201
2020-11-13T03:34:14-06:00,Goodbye Stranger,Supertramp,260,201
2020-11-13T03:38:34-06:00,Good Times Bad Times,Led Zeppelin,160,201
2020-11-13T03:41:24-06:00,Breaking The Law,Judas Priest,151,201
2020-11-13T03:43:56-06:00,T-N-T,AC/DC,211,201
2020-11-13T03:47:36-06:00,You Give Love A Bad Name,Bon Jovi,211,203
2020-11-13T03:51:14-06:00,Baby Hold On,Eddie Money,209,201
2020-11-13T03:54:43-06:00,Love Bites,Def Leppard,321,201
2020-11-13T04:00:12-06:00,Paint It Black,Rolling Stones,194,201
2020-11-13T04:03:37-06:00,Hit Me With Your Best Shot,Pat Benatar,168,202
2020-11-13T04:06:26-06:00,Creep,Stone Temple Pilots,329,201
2020-11-13T04:17:11-06:00,Baba O'riley,"Who, The",294,201
2020-11-13T04:22:06-06:00,Sharp Dressed Man,ZZ Top,244,201
2020-11-13T04:26:25-06:00,Rhiannon,Fleetwood Mac,239,201
2020-11-13T04:30:25-06:00,Born To Be Wild,Steppenwolf,201,201
2020-11-13T04:33:58-06:00,Bohemian Rhapsody,Queen,351,201
