start time,title,artist,duration,program id
2021-06-05T00:01:41-05:00,Times Like These (edit),Foo Fighters,226,2480
2021-06-05T00:05:32-05:00,Run Like Hell,Pink Floyd,256,1625
2021-06-05T00:09:50-05:00,Born On The Bayou,Crredence Clearwater Revival,306,9905
2021-06-05T00:18:54-05:00,Why Can't This Be Love,Van Halen,210,2581
2021-06-05T00:22:25-05:00,(I Can't Get No) Satisfaction,Rolling Stones,217,1155
2021-06-05T00:26:07-05:00,With Or Without You,U2,283,1287
2021-06-05T00:30:51-05:00,Cheap Sunglasses,ZZ Top,286,1439
2021-06-05T00:35:42-05:00,No Excuses,Alice In Chains,250,4622
2021-06-05T00:39:53-05:00,Fire Woman,Cult,302,2876
2021-06-05T00:44:59-05:00,Let's Go,Cars,209,1230
2021-06-05T00:52:03-05:00,Fool In The Rain,Led Zeppelin,367,4734
2021-06-05T00:58:16-05:00,She Talks To Angels,Black Crowes,324,1741
2021-06-05T01:03:46-05:00,You've Got Another Thing Coming,Judas Priest,284,1395
2021-06-05T01:08:36-05:00,Come Together,Beatles,247,9903
2021-06-05T01:12:44-05:00,Jeremy,Pearl Jam,308,4232
2021-06-05T01:22:26-05:00,Barracuda,Heart,260,2326
2021-06-05T01:26:47-05:00,Don't Come Around Here No More,"Petty, Tom & The Heartbreakers",299,1870
2021-06-05T01:31:51-05:00,Back In The Saddle,Aerosmith,276,2812
2021-06-05T01:36:28-05:00,Master Of Puppets,Metallica,506,6512
2021-06-05T01:44:59-05:00,Bohemian Rhapsody,Queen,351,4153
2021-06-05T01:50:51-05:00,All My Life,Foo Fighters,251,2413
2021-06-05T01:55:12-05:00,T-N-T,AC/DC,211,1259
2021-06-05T01:58:43-05:00,Smells Like Teen Spirit (Edit),Nirvana,271,4718
2021-06-05T02:03:21-05:00,Fly By Night,Rush,193,2873
2021-06-05T02:06:40-05:00,Pride And Joy,Stevie Ray Vaughan,216,2072
2021-06-05T02:10:17-05:00,Cocaine,Eric Clapton,201,1595
2021-06-05T02:19:21-05:00,Here I Go Again,Whitesnake,266,4145
2021-06-05T02:23:47-05:00,Gimme 3 Steps,Lynyrd Skynyrd,252,1628
2021-06-05T02:28:04-05:00,Them Bones,Alice In Chains,147,8760
2021-06-05T02:30:32-05:00,Burnin' For You,Blue Oyster Cult,263,1014
2021-06-05T02:35:00-05:00,Feels Like The First Time,Foreigner,202,1472
2021-06-05T02:38:22-05:00,Comfortably Numb,Pink Floyd,374,1624
2021-06-05T02:44:41-05:00,Heartbreaker,Pat Benatar,204,2243
2021-06-05T02:48:13-05:00,Plush,Stone Temple Pilots,309,6080
2021-06-05T02:53:23-05:00,Free Fallin',Tom Petty,240,4044
2021-06-05T02:57:28-05:00,Hollywood Nights,Bob Seger & The Sbb,291,1193
2021-06-05T03:02:26-05:00,Fly Away (Pop Edit),Lenny Kravitz,180,5096
2021-06-05T03:05:31-05:00,Brown Sugar,Rolling Stones,224,1228
2021-06-05T03:09:16-05:00,Bad Reputation,Joan Jett,159,0018
2021-06-05T03:18:15-05:00,Lights,Journey,189,2874
2021-06-05T03:21:24-05:00,Sweet Child O' Mine (LP Version),Guns N' Roses,348,2988
2021-06-05T03:27:17-05:00,Ramble On,Led Zeppelin,243,1059
2021-06-05T03:31:21-05:00,Welcome To Paradise,Green Day,222,0150
