start time,title,artist,duration,program id
2021-05-21T00:04:21-05:00,LET THE BAD TIMES ROLL,The Offspring,195,0170
2021-05-21T00:07:42-05:00,Empty Spaces / Young Lust,Pink Floyd,287,1302
2021-05-21T00:12:29-05:00,Best Of You,Foo Fighters,253,7959
2021-05-21T00:22:36-05:00,Black Dog,Led Zeppelin,284,2369
2021-05-21T00:27:21-05:00,Bulls On Parade,Rage Against The Machine,228,7634
2021-05-21T00:31:14-05:00,Two Tickets To Paradise,Eddie Money,235,1492
2021-05-21T00:35:10-05:00,Pride And Joy,Stevie Ray Vaughan,216,2072
2021-05-21T00:38:50-05:00,You're My Best Friend,Queen,168,1902
2021-05-21T00:41:38-05:00,Signs,Tesla,186,1455
2021-05-21T00:44:49-05:00,Photograph,Def Leppard,238,1798
2021-05-21T00:50:59-05:00,Gimme Shelter,Rolling Stones,264,1401
2021-05-21T00:55:24-05:00,Sex Type Thing,Stone Temple Pilots,215,2913
2021-05-21T00:59:03-05:00,American Girl,Tom Petty & The Heartbreakers,203,1357
2021-05-21T01:02:33-05:00,Are You Gonna Be My Girl,Jet,210,2783
2021-05-21T01:06:07-05:00,Don't You Forget About Me,Simple Minds,254,2105
2021-05-21T01:10:22-05:00,Bruised And Bloodied,Seether,206,0163
2021-05-21T01:17:11-05:00,Jeremy,Pearl Jam,308,4232
2021-05-21T01:22:20-05:00,One Way or Another,Blondie,208,9904
2021-05-21T01:25:54-05:00,Rock And Roll Ain't Noise Pollution,AC/DC,251,3005
2021-05-21T01:30:05-05:00,About A Girl (Unplugged),Nirvana,184,7611
2021-05-21T01:33:15-05:00,Ramble On,Led Zeppelin,243,1059
2021-05-21T01:37:19-05:00,The Stroke,Billy Squier,215,4839
2021-05-21T01:41:00-05:00,Come Together,Aerosmith,220,4148
